MatchId,IdPeriod,Time,away_277_x,away_277_y,away_310_x,away_310_y,away_48_x,away_48_y,away_493_x,away_493_y,away_528_x,away_528_y,away_570_x,away_570_y,away_593_x,away_593_y,away_65_x,away_65_y,away_661_x,away_661_y,away_692_x,away_692_y,away_845_x,away_845_y,away_871_x,away_871_y,away_92_x,away_92_y,away_983_x,away_983_y,ball_x,ball_y
match_2,1,430,1280,-1410,-1050,1210,1360,110,280,1650,1540,1030,150,-1460,,,910,790,980,2550,-920,2810,,,,,-420,320,4010,230,-1220,2940
match_2,1,440,1280,-1370,-1060,1240,1390,140,270,1690,1530,1050,160,-1440,,,930,820,960,2580,-950,2850,,,,,-450,340,4010,230,-1210,2940
match_2,1,450,1290,-1330,-1070,1280,1410,170,270,1730,1540,1070,170,-1410,,,950,850,940,2610,-980,2890,,,,,-480,360,4010,230,-1210,2940
match_2,1,460,1290,-1290,-1090,1310,1430,200,260,1760,1550,1100,180,-1370,,,970,880,920,2650,-1010,2920,,,,,-500,380,4000,230,-1210,2950
match_2,1,470,1300,-1240,-1090,1350,1450,230,250,1800,1560,1120,180,-1340,,,990,900,900,2680,-1040,2960,,,,,-530,410,4010,230,-1210,2950
match_2,1,480,1300,-1210,-1100,1390,1470,260,240,1830,1580,1150,190,-1300,,,1010,930,880,2710,-1070,3000,,,,,-560,440,4010,230,-1210,2960
match_2,1,490,1310,-1180,-1100,1420,1490,290,230,1870,1600,1180,200,-1250,,,1030,960,860,2750,-1100,3040,,,,,-580,470,4010,230,-1100,2950
match_2,1,500,1320,-1150,-1100,1460,1510,320,220,1900,1630,1200,200,-1210,,,1060,980,830,2780,-1120,3070,,,,,-610,500,4010,230,-990,2940
match_2,1,510,1330,-1130,-1090,1490,1530,360,210,1940,1660,1230,200,-1160,,,1080,1010,810,2810,-1140,3100,,,,,-640,540,4010,230,-880,2930
match_2,1,520,1350,-1120,-1080,1530,1590,410,210,1970,1700,1260,210,-1110,,,1100,1030,800,2840,-1150,3130,,,,,-670,570,4020,240,-770,2930
match_2,1,530,1360,-1110,-1070,1560,1620,450,210,2010,1730,1290,210,-1060,,,1120,1060,790,2870,-1150,3160,,,,,-690,600,4020,240,-660,2920
match_2,1,540,1380,-1110,-1050,1600,1660,490,220,2040,1760,1320,220,-1020,,,1140,1090,790,2900,-1140,3190,,,,,-700,630,4020,240,-550,2910
match_2,1,550,1390,-1110,-1040,1630,1690,530,240,2060,1790,1350,230,-970,,,1160,1110,790,2930,-1120,3200,,,,,-710,660,4020,240,-440,2910
match_2,1,560,1410,-1100,-1030,1660,1720,570,270,2090,1820,1380,240,-920,,,1190,1140,800,2950,-1100,3220,,,,,-710,690,4020,240,-330,2900
match_2,1,570,1420,-1100,-1010,1690,1760,610,310,2110,1860,1410,250,-880,,,1210,1170,820,2980,-1070,3240,,,,,-700,720,4030,240,-220,2890
match_2,1,580,1440,-1100,-1000,1720,1790,640,360,2120,1890,1440,270,-830,,,1230,1190,840,3000,-1030,3260,,,,,-690,750,4030,240,-110,2890
match_2,1,590,1460,-1090,-980,1740,1830,670,430,2140,1930,1470,300,-780,,,1250,1220,860,3020,-1000,3270,,,,,-670,770,4040,240,0,2880
match_2,1,600,1470,-1090,-970,1760,1860,710,490,2150,1970,1500,320,-740,,,1270,1250,890,3040,-960,3280,,,,,-650,800,4050,240,100,2870
match_2,1,610,1490,-1090,-950,1770,1900,730,550,2170,2020,1530,340,-690,,,1300,1270,910,3060,-910,3290,,,,,-620,830,4050,230,210,2870
match_2,1,620,1510,-1080,-930,1790,1940,740,610,2180,2060,1570,360,-640,,,1320,1300,930,3090,-870,3290,,,,,-600,850,4060,230,320,2860
match_2,1,630,1520,-1080,-910,1800,1990,760,660,2190,2110,1600,370,-600,,,1350,1320,960,3100,-830,3300,,,,,-580,880,4070,230,430,2850
match_2,1,640,1540,-1080,-890,1810,2040,770,720,2200,2160,1640,390,-560,,,1380,1340,990,3120,-790,3290,,,,,-560,900,4080,230,540,2850
match_2,1,650,1550,-1080,-860,1820,2080,790,780,2210,2200,1670,400,-510,,,1410,1360,1030,3130,-750,3290,,,,,-540,920,4090,220,650,2840
match_2,1,660,1570,-1070,-830,1840,2120,800,830,2220,2250,1700,400,-470,,,1450,1370,1060,3140,-720,3280,,,,,-520,940,4100,220,760,2830
match_2,1,670,1590,-1070,-800,1850,2170,820,890,2230,2290,1740,410,-430,,,1480,1390,1110,3140,-680,3280,,,,,-500,950,4110,220,870,2830
match_2,1,680,1600,-1070,-760,1870,2210,830,950,2240,2340,1780,430,-400,,,1520,1400,1150,3140,-640,3270,,,,,-480,970,4130,220,980,2820
match_2,1,690,1620,-1060,-720,1880,2260,850,1000,2250,2390,1810,440,-370,,,1560,1410,1200,3130,-600,3270,,,,,-460,980,4140,210,1090,2810
match_2,1,700,1640,-1060,-680,1900,2310,870,1060,2260,2430,1860,460,-340,,,1610,1420,1260,3130,-560,3260,,,,,-450,1000,4150,210,1200,2810
match_2,1,710,1650,-1060,-640,1910,2360,890,1110,2280,2480,1900,470,-320,,,1650,1430,1310,3120,-520,3260,,,,,-430,1010,4160,210,1310,2800
match_2,1,720,1670,-1060,-600,1930,2420,900,1170,2290,2530,1950,490,-300,,,1690,1440,1360,3120,-470,3250,,,,,-410,1020,4170,200,1420,2790
match_2,1,730,1690,-1050,-560,1940,2480,910,1220,2300,2580,2000,520,-280,,,1730,1450,1410,3110,-430,3250,,,,,-390,1030,4180,200,1530,2790
match_2,1,740,1700,-1050,-520,1960,2530,920,1280,2310,2630,2050,540,-270,,,1770,1470,1460,3110,-390,3240,,,,,-370,1040,4190,200,1640,2780
match_2,1,750,1720,-1050,-480,1970,2570,930,1340,2320,2680,2100,570,-250,,,1810,1480,1510,3100,-340,3230,,,,,-340,1050,4200,200,1750,2770
match_2,1,760,1750,-1040,-430,1990,2610,930,1390,2330,2730,2150,600,-230,,,1850,1490,1560,3100,-300,3220,,,,,-320,1050,4210,190,1860,2770
match_2,1,770,1770,-1030,-390,2010,2650,940,1450,2340,2770,2200,640,-210,,,1880,1500,1610,3100,-260,3210,,,,,-290,1060,4220,190,1970,2760
match_2,1,780,1810,-1020,-340,2020,2690,950,1500,2350,2820,2260,680,-190,,,1920,1510,1660,3090,-220,3190,,,,,-270,1060,4230,190,2080,2750
match_2,1,790,1840,-1010,-290,2040,2740,970,1560,2360,2870,2310,720,-170,,,1950,1520,1710,3090,-180,3180,,,,,-240,1060,4240,190,2190,2750
match_2,1,800,1880,-1000,-240,2060,2790,990,1610,2370,2900,2340,770,-150,,,1980,1530,1760,3080,-140,3180,,,,,-220,1070,4250,180,2300,2740
match_2,1,810,1920,-990,-180,2080,2840,1010,1650,2380,2940,2390,810,-130,,,2060,1540,1810,3080,-110,3170,,,,,-190,1070,4260,180,2410,2730
match_2,1,820,1970,-970,-130,2110,2900,1040,1700,2390,2980,2440,850,-110,,,2100,1550,1860,3080,-80,3170,,,,,-170,1070,4270,180,2520,2730
match_2,1,830,2010,-960,-70,2130,2950,1070,1740,2400,3020,2480,890,-100,,,2130,1550,1910,3080,-50,3170,,,,,-140,1080,4280,170,2630,2720
match_2,1,840,2050,-950,-20,2150,3000,1100,1780,2410,3060,2530,920,-90,,,2180,1560,1960,3080,-20,3170,,,,,-120,1080,4290,170,2740,2710
match_2,1,850,2100,-930,40,2170,3050,1130,1820,2420,3080,2560,940,-80,,,2230,1570,2000,3090,10,3170,,,,,-100,1090,4300,170,2850,2710
match_2,1,860,2140,-920,90,2180,3100,1160,1860,2420,3110,2600,950,-90,,,2280,1570,2050,3090,40,3170,,,,,-90,1090,4310,170,2960,2700
match_2,1,870,2180,-910,130,2200,3140,1190,1900,2430,3150,2650,980,-80,,,2330,1580,2100,3100,70,3170,,,,,-70,1100,4320,160,3070,2690
match_2,1,880,2230,-890,170,2210,3180,1230,1930,2440,3180,2690,1000,-70,,,2370,1580,2150,3100,100,3160,,,,,-60,1110,4340,160,3180,2690
match_2,1,890,2270,-880,210,2220,3220,1260,1970,2450,3210,2730,1020,-60,,,2410,1590,2190,3100,130,3160,,,,,-50,1120,4350,160,3090,2740
match_2,1,900,2310,-870,250,2230,3250,1290,2010,2460,3120,2800,1040,-50,,,2450,1600,2240,3110,160,3160,,,,,-40,1130,4360,150,3000,2790
match_2,1,910,2350,-850,280,2240,3290,1320,2050,2470,3110,2850,1070,-40,,,2480,1600,2290,3110,190,3150,,,,,-30,1140,4370,150,2910,2850
match_2,1,920,2380,-840,310,2240,3320,1350,2090,2480,3100,2900,1100,-20,,,2510,1610,2330,3110,230,3150,,,,,-20,1150,4380,150,2820,2900
match_2,1,930,2410,-830,340,2250,3350,1370,2120,2480,3090,2940,1130,0,,,2540,1620,2380,3110,260,3150,,,,,-10,1160,4390,150,2740,2960
match_2,1,940,2440,-820,370,2250,3380,1390,2160,2490,3080,2990,1150,10,,,2560,1630,2430,3110,300,3140,,,,,0,1170,4400,140,2650,3010
match_2,1,950,2460,-810,410,2260,3400,1400,2200,2500,3080,3030,1180,30,,,2560,1640,2470,3100,330,3140,,,,,10,1180,4410,140,2560,3070
match_2,1,960,2480,-800,440,2270,3430,1420,2240,2510,3080,3060,1200,40,,,2570,1650,2510,3100,370,3140,,,,,20,1190,4420,140,2470,3120
match_2,1,970,2500,-790,470,2270,3450,1430,2270,2520,3110,3050,1230,50,,,2580,1660,2550,3100,410,3140,,,,,30,1200,4430,140,2380,3180
match_2,1,980,2520,-780,500,2280,3470,1430,2310,2530,3120,3070,1250,60,,,2590,1670,2580,3100,450,3140,,,,,40,1210,4440,130,2300,3230
match_2,1,990,2540,-770,530,2290,3480,1440,2350,2540,3130,3090,1270,70,,,2600,1670,2610,3100,490,3140,,,,,50,1220,4450,130,2210,3290
match_2,1,1000,2550,-760,560,2290,3500,1440,2390,2540,3130,3100,1290,80,,,2610,1680,2630,3100,540,3140,,,,,60,1230,4460,130,2120,3340
match_2,1,1010,2570,-750,600,2300,3510,1450,2420,2550,3140,3120,1310,90,,,2620,1690,2650,3110,590,3140,,,,,70,1240,4470,120,2030,3400
match_2,1,1020,2590,-740,630,2310,3510,1450,2450,2560,3160,3130,1320,90,,,2620,1700,2680,3110,640,3140,,,,,80,1250,4480,120,1940,3450
match_2,1,1030,2610,-730,670,2320,3520,1450,2460,2560,3170,3140,1340,100,,,2630,1710,2720,3100,690,3140,,,,,90,1260,4490,120,1860,3510
match_2,1,1040,2630,-720,710,2330,3520,1440,2480,2570,3190,3140,1360,110,,,2650,1710,2770,3100,750,3140,,,,,100,1270,4500,120,1860,3510
match_2,1,1050,2640,-710,750,2340,3530,1440,2480,2570,3210,3150,1380,120,,,2660,1720,2810,3100,800,3150,,,,,110,1280,4510,110,1860,3510
match_2,1,1060,2660,-700,790,2350,3530,1440,2480,2580,3250,3120,1400,130,,,2680,1720,2870,3100,860,3150,,,,,120,1290,4520,110,1860,3510
match_2,1,1070,2670,-690,840,2360,3530,1450,2480,2580,3280,3090,1410,140,,,2690,1720,2930,3090,920,3150,,,,,130,1300,4540,110,1860,3510
match_2,1,1080,2690,-680,880,2370,3540,1450,2470,2580,3320,3060,1430,160,,,2710,1720,2970,3090,970,3150,,,,,140,1320,4550,110,1860,3510
match_2,1,1090,2700,-670,920,2380,3540,1460,2470,2580,3360,3030,1450,170,,,2730,1710,3010,3080,1020,3150,,,,,150,1330,4560,100,1860,3510
match_2,1,1100,2710,-660,950,2390,3540,1470,2460,2580,3400,2990,1470,190,,,2760,1710,3050,3080,1080,3150,,,,,170,1340,4570,100,1860,3510
match_2,1,1110,2720,-650,980,2390,3540,1490,2460,2590,3440,2960,1500,210,,,2780,1710,3070,3070,1130,3160,,,,,180,1360,4580,100,1860,3510
match_2,1,1120,2730,-630,1010,2400,3540,1500,2450,2590,3500,2910,1520,230,,,2800,1700,3090,3060,1170,3160,,,,,190,1380,4590,90,1860,3510
match_2,1,1130,2750,-620,1030,2400,3540,1520,2450,2590,3530,2890,1540,250,,,2820,1700,3100,3060,1220,3160,,,,,210,1390,4600,90,1860,3510
match_2,1,1140,2760,-610,1050,2400,3540,1530,2440,2590,3550,2870,1560,260,,,2830,1690,3110,3050,1270,3160,,,,,220,1410,4610,90,1860,3510
match_2,1,1150,2770,-600,1060,2400,3540,1550,2440,2590,3560,2840,1570,260,,,2840,1690,3120,3050,1330,3160,,,,,230,1430,4620,90,1860,3510
match_2,1,1160,2790,-580,1080,2400,3540,1560,2430,2590,3570,2810,1590,260,,,2850,1680,3130,3040,1380,3160,,,,,240,1440,4630,80,1860,3510
match_2,1,1170,2800,-560,1100,2400,3540,1580,2420,2600,3570,2780,1610,250,,,2860,1680,3140,3030,1430,3160,,,,,260,1460,4630,80,1860,3510
match_2,1,1180,2810,-540,1120,2400,3540,1590,2420,2600,3570,2750,1620,240,,,2860,1670,3150,3030,1480,3150,,,,,270,1480,4640,80,1860,3510
match_2,1,1190,2830,-520,1140,2390,3540,1610,2410,2600,3570,2720,1630,230,,,2860,1660,3160,3020,1530,3150,,,,,280,1490,4640,80,1860,3510
match_2,1,1200,2840,-500,1160,2390,3540,1620,2410,2600,3570,2690,1640,210,,,2850,1660,3160,3010,1580,3150,,,,,300,1510,4640,80,1860,3510
match_2,1,1210,2860,-480,1180,2390,3540,1620,2400,2600,3570,2660,1650,200,,,2850,1650,3160,3010,1630,3150,,,,,310,1520,4640,80,1860,3510
match_2,1,1220,2870,-460,1200,2390,3530,1630,2400,2610,3580,2640,1650,190,,,2850,1640,3160,3000,1680,3150,,,,,320,1540,4640,70,1860,3510
match_2,1,1230,2890,-440,1210,2390,3530,1620,2390,2610,3580,2610,1650,180,,,2850,1640,3160,2990,1720,3150,,,,,330,1560,4640,70,1860,3510
match_2,1,1240,2900,-410,1230,2390,3520,1620,2390,2610,3580,2580,1640,170,,,2850,1630,3150,2970,1770,3150,,,,,340,1570,4640,70,1860,3510
match_2,1,1250,2920,-390,1250,2390,3510,1610,2390,2610,3580,2550,1640,170,,,2850,1620,3140,2960,1810,3150,,,,,350,1580,4640,70,1860,3510
match_2,1,1260,2930,-370,1270,2380,3500,1590,2390,2600,3580,2520,1640,170,,,2850,1620,3140,2950,1850,3150,,,,,360,1590,4640,70,1860,3510
match_2,1,1270,2950,-350,1300,2380,3490,1580,2390,2600,3580,2490,1630,170,,,2850,1610,3130,2940,1900,3150,,,,,370,1600,4640,70,1860,3510
match_2,1,1280,2960,-330,1320,2370,3480,1560,2390,2600,3580,2460,1630,180,,,2840,1600,3120,2930,1940,3150,,,,,380,1610,4640,70,1860,3510
match_2,1,1290,2980,-310,1340,2360,3480,1550,2400,2590,3580,2430,1630,190,,,2840,1600,3110,2920,1980,3150,,,,,390,1610,4640,60,1860,3510
match_2,1,1300,2990,-290,1370,2350,3470,1530,2400,2590,3580,2400,1630,200,,,2840,1590,3110,2910,2010,3150,,,,,390,1620,4640,60,1860,3510
match_2,1,1310,3000,-280,1390,2340,3460,1520,2410,2590,3580,2380,1620,210,,,2840,1580,3110,2900,2040,3160,,,,,400,1620,4640,60,1860,3510
match_2,1,1320,3020,-270,1410,2330,3450,1500,2410,2580,3580,2350,1620,220,,,2840,1570,3110,2890,2070,3160,,,,,410,1630,4640,60,1860,3510
match_2,1,1330,3020,-260,1440,2320,3440,1490,2420,2580,3570,2320,1630,230,,,2840,1570,3110,2890,2090,3160,,,,,410,1640,4640,60,1860,3510
match_2,1,1340,3030,-260,1460,2310,3430,1470,2420,2570,3570,2300,1630,230,,,2840,1560,3110,2890,2120,3170,,,,,420,1640,4640,60,1860,3510
match_2,1,1350,3040,-260,1490,2300,3420,1460,2430,2570,3570,2280,1640,220,,,2840,1550,3120,2890,2140,3170,,,,,430,1650,4640,60,1860,3510
match_2,1,1360,3050,-260,1510,2290,3410,1450,2430,2570,3570,2250,1660,200,,,2840,1550,3130,2890,2160,3170,,,,,430,1650,4640,60,1860,3510
match_2,1,1370,3050,-260,1530,2280,3400,1440,2440,2560,3560,2230,1680,180,,,2830,1540,3130,2890,2180,3180,,,,,440,1660,4640,60,1860,3510
match_2,1,1380,3060,-250,1550,2270,3390,1430,2440,2560,3560,2210,1700,140,,,2830,1530,3140,2890,2200,3180,,,,,450,1660,4640,60,1860,3510
match_2,1,1390,3070,-250,1560,2270,3370,1420,2440,2550,3560,2180,1720,120,,,2830,1530,3150,2890,2220,3180,,,,,450,1670,4640,70,1860,3510
match_2,1,1400,3080,-250,1570,2260,3360,1410,2450,2550,3560,2160,1730,110,,,2820,1520,3160,2890,2240,3180,,,,,460,1680,4640,70,1860,3510
match_2,1,1410,3080,-250,1580,2260,3350,1410,2450,2550,3550,2140,1740,100,,,2810,1520,3160,2890,2270,3180,,,,,460,1680,4640,70,1860,3510
match_2,1,1420,3090,-250,1580,2260,3330,1400,2460,2540,3550,2110,1750,90,,,2800,1520,3170,2890,2290,3180,,,,,470,1690,4640,70,1860,3510
match_2,1,1430,3100,-240,1580,2250,3320,1400,2460,2540,3550,2090,1750,90,,,2790,1510,3170,2900,2310,3180,,,,,480,1690,4640,70,1860,3510
match_2,1,1440,3100,-240,1590,2250,3310,1390,2470,2530,3540,2070,1750,100,,,2780,1510,3170,2900,2330,3180,,,,,480,1700,4640,70,1860,3510
match_2,1,1450,3110,-240,1590,2250,3290,1380,2470,2530,3540,2040,1750,100,,,2770,1510,3180,2900,2360,3180,,,,,490,1700,4640,70,1860,3510
match_2,1,1460,3120,-230,1590,2250,3280,1360,2480,2520,3540,2020,1750,110,,,2760,1510,3180,2910,2380,3170,,,,,500,1710,4640,70,1860,3510
match_2,1,1470,3130,-230,1590,2250,3270,1340,2480,2510,3540,2000,1760,120,,,2750,1510,3180,2910,2410,3170,,,,,510,1720,4640,70,1860,3510
match_2,1,1480,3130,-230,1590,2250,3270,1320,2490,2500,3530,1990,1780,120,,,2740,1510,3180,2920,2430,3170,,,,,510,1720,4640,70,1860,3510
match_2,1,1490,3140,-220,1590,2240,3260,1310,2490,2490,3530,1980,1810,120,,,2730,1510,3190,2920,2460,3160,,,,,520,1730,4640,70,1860,3510
match_2,1,1500,3150,-220,1590,2240,3260,1290,2490,2480,3530,1980,1840,120,,,2720,1510,3190,2920,2480,3160,,,,,530,1740,4640,70,1860,3510
match_2,1,1510,3150,-210,1590,2240,3250,1280,2500,2470,3520,1980,1900,120,,,2720,1510,3190,2920,2510,3160,,,,,540,1760,4640,70,1860,3510
match_2,1,1520,3160,-210,1590,2240,3250,1270,2500,2450,3520,1980,1930,120,,,2720,1520,3190,2920,2540,3150,,,,,550,1770,4640,70,1860,3510
match_2,1,1530,3170,-210,1600,2240,3250,1270,2510,2440,3520,1990,1960,110,,,2720,1520,3190,2920,2560,3150,,,,,560,1780,4650,80,1860,3510
match_2,1,1540,3180,-200,1600,2240,3260,1260,2510,2420,3510,2000,1980,110,,,2730,1530,3190,2910,2590,3150,,,,,570,1790,4650,80,1860,3510
match_2,1,1550,3180,-200,1600,2240,3260,1250,2520,2410,3510,2010,2000,110,,,2730,1540,3190,2900,2620,3150,,,,,580,1800,4650,80,1860,3510
match_2,1,1560,3190,-190,1600,2230,3260,1250,2520,2400,3500,2020,2010,110,,,2740,1540,3190,2900,2650,3150,,,,,600,1810,4650,80,1860,3510
match_2,1,1570,3200,-190,1600,2230,3260,1240,2530,2380,3500,2030,2010,110,,,2740,1550,3190,2890,2680,3140,,,,,610,1830,4650,80,1860,3510
match_2,1,1580,3210,-180,1610,2230,3270,1240,2540,2370,3500,2040,2010,110,,,2750,1560,3190,2880,2710,3140,,,,,620,1840,4650,80,1860,3510
match_2,1,1590,3220,-170,1610,2230,3270,1230,2550,2360,3490,2060,2010,110,,,2750,1570,3190,2880,2740,3140,,,,,630,1850,4650,80,1860,3510
match_2,1,1600,3230,-170,1620,2230,3280,1220,2560,2360,3490,2070,2010,110,,,2760,1570,3180,2870,2760,3140,,,,,640,1860,4650,80,1860,3510
match_2,1,1610,3240,-160,1630,2230,3290,1210,2580,2360,3480,2080,2010,110,,,2760,1580,3180,2860,2780,3140,,,,,650,1870,4650,80,1860,3510
match_2,1,1620,3250,-150,1640,2230,3300,1200,2600,2360,3480,2090,2010,110,,,2770,1590,3180,2860,2800,3140,,,,,660,1890,4650,80,1860,3510
match_2,1,1630,3270,-140,1650,2240,3310,1200,2620,2370,3480,2100,2010,110,,,2770,1600,3180,2850,2820,3140,,,,,670,1900,4650,80,1860,3510
match_2,1,1640,3280,-130,1650,2240,3320,1190,2650,2380,3470,2110,2010,110,,,2770,1600,3180,2840,2830,3130,,,,,680,1910,4650,80,1860,3510
