MatchId,IdPeriod,Time,home_273_x,home_273_y,home_36_x,home_36_y,home_452_x,home_452_y,home_597_x,home_597_y,home_616_x,home_616_y,home_688_x,home_688_y,home_710_x,home_710_y,home_797_x,home_797_y,home_827_x,home_827_y,home_8_x,home_8_y,home_933_x,home_933_y,home_962_x,home_962_y,home_966_x,home_966_y,home_990_x,home_990_y,ball_x,ball_y
match_3,1,210,,,-1910,-830,-1240,-50,-4720,-20,,,650,-600,,,-150,2090,210,-2240,-260,80,-560,650,-1870,-1500,-2370,580,-1450,1760,1340,10
match_3,1,220,,,-1890,-820,-1230,-30,-4690,-20,,,670,-580,,,-140,2100,250,-2220,-220,100,-530,670,-1850,-1510,-2360,590,-1420,1760,1390,140
match_3,1,230,,,-1870,-810,-1220,-10,-4670,-30,,,700,-550,,,-130,2120,280,-2200,-180,120,-490,690,-1840,-1510,-2350,590,-1390,1770,1440,260
match_3,1,240,,,-1850,-800,-1200,10,-4650,-30,,,730,-520,,,-120,2130,320,-2170,-130,140,-450,710,-1830,-1520,-2330,590,-1360,1780,1480,380
match_3,1,250,,,-1830,-780,-1190,30,-4620,-30,,,760,-490,,,-110,2140,350,-2150,-90,160,-420,730,-1810,-1520,-2320,600,-1330,1790,1530,510
match_3,1,260,,,-1820,-770,-1170,50,-4600,-30,,,790,-460,,,-100,2160,390,-2120,-50,180,-380,750,-1800,-1520,-2310,600,-1290,1800,1570,630
match_3,1,270,,,-1800,-750,-1150,70,-4570,-30,,,820,-430,,,-90,2170,420,-2100,-10,200,-350,770,-1780,-1530,-2300,610,-1260,1810,1620,750
match_3,1,280,,,-1780,-740,-1140,90,-4550,-30,,,850,-410,,,-80,2190,460,-2080,30,230,-320,790,-1770,-1530,-2290,620,-1230,1820,1670,880
match_3,1,290,,,-1760,-720,-1120,120,-4530,-30,,,880,-380,,,-70,2200,490,-2050,70,250,-280,800,-1760,-1530,-2270,620,-1200,1830,1660,880
match_3,1,300,,,-1750,-700,-1100,140,-4500,-20,,,920,-350,,,-60,2210,530,-2030,110,270,-260,810,-1740,-1530,-2260,630,-1170,1840,1650,880
match_3,1,310,,,-1730,-690,-1080,160,-4480,-20,,,950,-320,,,-50,2230,560,-2000,150,300,-230,820,-1730,-1530,-2250,640,-1150,1850,1640,890
match_3,1,320,,,-1720,-670,-1060,180,-4460,-10,,,980,-290,,,-50,2240,600,-1980,190,320,-210,830,-1720,-1530,-2230,650,-1120,1860,1630,890
match_3,1,330,,,-1710,-650,-1040,200,-4430,-10,,,1010,-260,,,-40,2250,630,-1950,230,340,-190,830,-1700,-1530,-2220,660,-1100,1860,1620,890
match_3,1,340,,,-1690,-630,-1020,210,-4410,0,,,1040,-230,,,-30,2260,660,-1930,270,360,-170,830,-1690,-1530,-2200,670,-1080,1870,1620,900
match_3,1,350,,,-1680,-620,-1000,230,-4390,10,,,1080,-200,,,-20,2270,690,-1900,300,390,-160,830,-1670,-1520,-2190,680,-1060,1880,1610,900
match_3,1,360,,,-1670,-600,-980,240,-4370,10,,,1110,-170,,,-20,2280,720,-1880,340,410,-140,820,-1650,-1520,-2170,690,-1040,1880,1600,900
match_3,1,370,,,-1660,-580,-960,250,-4350,20,,,1140,-150,,,-10,2280,740,-1850,380,430,-120,820,-1640,-1520,-2160,700,-1020,1890,1590,910
match_3,1,380,,,-1650,-570,-930,260,-4330,30,,,1170,-120,,,0,2290,770,-1830,420,450,-110,820,-1620,-1510,-2140,710,-1010,1890,1580,910
match_3,1,390,,,-1640,-550,-910,270,-4310,30,,,1200,-90,,,10,2290,790,-1800,460,480,-90,820,-1600,-1510,-2120,720,-1000,1890,1580,920
match_3,1,400,,,-1620,-540,-890,270,-4300,40,,,1240,-70,,,20,2290,820,-1780,500,500,-70,820,-1580,-1510,-2100,730,-990,1890,1620,820
match_3,1,410,,,-1610,-530,-860,260,-4280,40,,,1270,-50,,,20,2290,840,-1760,540,520,-60,820,-1560,-1510,-2080,740,-980,1890,1670,720
match_3,1,420,,,-1600,-520,-830,260,-4260,50,,,1310,-50,,,30,2290,850,-1740,580,540,-40,820,-1530,-1510,-2060,740,-970,1880,1710,620
match_3,1,430,,,-1590,-510,-810,250,-4250,50,,,1340,-50,,,40,2290,870,-1740,620,550,-20,820,-1510,-1510,-2040,750,-970,1880,1760,530
match_3,1,440,,,-1580,-500,-780,230,-4230,50,,,1380,-50,,,50,2290,870,-1740,650,560,-10,820,-1490,-1510,-2020,750,-960,1870,1800,430
match_3,1,450,,,-1560,-500,-760,220,-4210,50,,,1410,-70,,,60,2280,880,-1740,690,570,10,820,-1460,-1520,-2000,750,-960,1860,1850,330
match_3,1,460,,,-1550,-490,-730,190,-4200,50,,,1450,-90,,,70,2280,870,-1750,720,550,30,820,-1430,-1530,-1980,750,-960,1850,1890,230
match_3,1,470,,,-1540,-490,-700,170,-4190,40,,,1480,-110,,,80,2270,870,-1770,750,550,40,810,-1400,-1540,-1950,750,-960,1840,1940,140
match_3,1,480,,,-1530,-490,-670,140,-4170,40,,,1520,-140,,,90,2260,860,-1780,770,530,60,810,-1370,-1550,-1930,740,-960,1820,1990,40
match_3,1,490,,,-1520,-490,-650,110,-4160,30,,,1560,-160,,,100,2250,860,-1800,790,510,70,810,-1340,-1560,-1910,730,-970,1810,2030,-50
match_3,1,500,,,-1510,-500,-620,80,-4150,20,,,1600,-180,,,110,2240,850,-1820,810,490,90,800,-1310,-1580,-1880,730,-970,1790,2080,-150
match_3,1,510,,,-1500,-500,-590,50,-4140,20,,,1630,-200,,,120,2230,850,-1830,820,460,90,780,-1280,-1590,-1860,720,-970,1780,2120,-240
match_3,1,520,,,-1490,-510,-560,10,-4120,10,,,1670,-230,,,130,2220,840,-1850,840,430,100,760,-1240,-1610,-1830,700,-980,1760,2170,-340
match_3,1,530,,,-1480,-520,-530,-30,-4110,0,,,1710,-250,,,140,2210,840,-1870,850,400,100,730,-1210,-1630,-1810,690,-990,1740,2210,-440
match_3,1,540,,,-1470,-530,-500,-60,-4100,-10,,,1740,-270,,,150,2200,830,-1890,860,370,110,700,-1180,-1650,-1780,680,-990,1730,2260,-540
match_3,1,550,,,-1470,-540,-460,-100,-4090,-20,,,1780,-290,,,160,2190,830,-1900,870,340,100,670,-1140,-1670,-1760,660,-1000,1710,2310,-630
match_3,1,560,,,-1460,-560,-430,-140,-4080,-30,,,1820,-320,,,170,2180,820,-1920,880,310,100,630,-1110,-1690,-1730,650,-1000,1690,2350,-730
match_3,1,570,,,-1450,-570,-390,-180,-4070,-40,,,1850,-340,,,170,2170,820,-1940,890,280,100,590,-1070,-1710,-1710,630,-1010,1670,2400,-830
match_3,1,580,,,-1450,-590,-350,-220,-4060,-50,,,1890,-360,,,180,2160,810,-1950,900,250,100,560,-1030,-1720,-1680,610,-1020,1650,2440,-930
match_3,1,590,,,-1440,-600,-310,-250,-4050,-60,,,1920,-390,,,190,2150,810,-1970,910,220,100,520,-1000,-1740,-1660,590,-1020,1630,2490,-1020
match_3,1,600,,,-1440,-620,-270,-290,-4040,-70,,,1950,-420,,,200,2140,800,-1990,930,190,100,490,-960,-1760,-1640,570,-1030,1610,2530,-1120
match_3,1,610,,,-1430,-640,-220,-330,-4030,-80,,,1980,-440,,,210,2130,800,-2000,940,160,100,450,-920,-1770,-1610,560,-1030,1590,2580,-1220
match_3,1,620,,,-1430,-650,-170,-370,-4020,-100,,,2000,-480,,,220,2120,790,-2020,950,130,90,410,-880,-1790,-1590,540,-1040,1570,2630,-1320
match_3,1,630,,,-1420,-670,-120,-400,-4010,-110,,,2020,-510,,,230,2110,790,-2040,960,100,90,380,-850,-1800,-1570,520,-1040,1540,2460,-1250
match_3,1,640,,,-1420,-690,-80,-430,-4000,-120,,,2040,-550,,,250,2100,780,-2050,970,70,90,340,-810,-1810,-1550,500,-1050,1520,2300,-1190
match_3,1,650,,,-1410,-710,-40,-460,-3990,-130,,,2050,-580,,,260,2090,780,-2070,980,40,90,300,-770,-1820,-1530,480,-1050,1500,2140,-1120
match_3,1,660,,,-1410,-720,10,-490,-3980,-140,,,2060,-620,,,270,2080,770,-2080,990,0,100,270,-730,-1830,-1500,460,-1050,1470,1970,-1060
match_3,1,670,,,-1400,-740,60,-520,-3980,-150,,,2080,-660,,,280,2070,760,-2090,1010,-30,110,230,-690,-1830,-1480,440,-1050,1450,1810,-1000
match_3,1,680,,,-1400,-760,110,-550,-3970,-160,,,2090,-700,,,290,2060,750,-2100,1020,-60,110,200,-660,-1840,-1470,420,-1050,1430,1650,-930
match_3,1,690,,,-1390,-770,170,-580,-3960,-170,,,2100,-740,,,300,2050,740,-2100,1030,-90,120,170,-620,-1840,-1450,400,-1050,1400,1480,-870
match_3,1,700,,,-1390,-790,220,-610,-3950,-180,,,2120,-770,,,320,2040,730,-2100,1040,-120,130,140,-580,-1840,-1430,390,-1050,1380,1320,-800
match_3,1,710,,,-1380,-800,290,-640,-3950,-190,,,2130,-810,,,330,2030,720,-2090,1050,-150,140,110,-540,-1840,-1410,370,-1050,1350,1160,-740
match_3,1,720,,,-1380,-820,350,-670,-3940,-190,,,2140,-850,,,340,2010,710,-2080,1060,-180,150,80,-510,-1840,-1390,350,-1050,1330,1000,-680
match_3,1,730,,,-1370,-830,410,-700,-3940,-200,,,2150,-890,,,350,2000,690,-2070,1070,-210,160,50,-470,-1840,-1380,340,-1040,1300,1000,-700
match_3,1,740,,,-1360,-840,470,-730,-3930,-210,,,2170,-930,,,360,1990,680,-2060,1080,-240,180,20,-430,-1840,-1360,320,-1040,1280,1010,-720
match_3,1,750,,,-1360,-850,530,-760,-3930,-220,,,2180,-970,,,370,1980,670,-2050,1100,-270,190,0,-400,-1830,-1350,310,-1030,1260,1020,-750
match_3,1,760,,,-1350,-870,590,-790,-3920,-230,,,2190,-1000,,,390,1960,650,-2040,1110,-300,200,-30,-360,-1820,-1330,290,-1030,1230,1030,-770
match_3,1,770,,,-1350,-880,650,-820,-3920,-230,,,2200,-1040,,,400,1950,640,-2030,1120,-330,200,-60,-330,-1820,-1320,280,-1020,1210,1040,-800
match_3,1,780,,,-1340,-890,700,-850,-3920,-240,,,2220,-1080,,,410,1940,630,-2020,1140,-360,210,-80,-290,-1810,-1310,260,-1020,1190,1050,-840
match_3,1,790,,,-1330,-900,760,-890,-3920,-250,,,2230,-1120,,,420,1930,610,-2010,1170,-390,220,-110,-260,-1800,-1290,250,-1010,1170,1060,-880
match_3,1,800,,,-1330,-910,820,-920,-3920,-250,,,2240,-1160,,,440,1920,600,-2000,1200,-420,220,-140,-230,-1790,-1280,230,-1010,1150,1070,-920
match_3,1,810,,,-1320,-920,870,-960,-3920,-260,,,2250,-1190,,,450,1910,580,-1990,1230,-440,230,-170,-190,-1780,-1270,220,-1000,1130,1080,-960
match_3,1,820,,,-1320,-930,930,-1000,-3920,-260,,,2260,-1220,,,460,1890,570,-1980,1260,-470,230,-200,-160,-1780,-1260,210,-1000,1110,1090,-1000
match_3,1,830,,,-1320,-940,980,-1040,-3920,-270,,,2260,-1240,,,480,1880,570,-1980,1310,-500,240,-220,-130,-1770,-1250,190,-990,1090,1100,-1040
match_3,1,840,,,-1310,-950,1040,-1090,-3920,-270,,,2260,-1250,,,490,1870,570,-1980,1350,-520,240,-250,-100,-1770,-1240,180,-980,1080,1110,-1080
match_3,1,850,,,-1310,-960,1090,-1130,-3920,-280,,,2250,-1260,,,510,1860,580,-1980,1390,-550,240,-280,-60,-1760,-1230,170,-980,1060,1120,-1120
match_3,1,860,,,-1300,-970,1140,-1170,-3920,-280,,,2240,-1270,,,520,1850,600,-1990,1430,-580,250,-300,-30,-1760,-1220,150,-970,1040,1140,-1170
match_3,1,870,,,-1300,-990,1200,-1220,-3920,-290,,,2230,-1270,,,540,1840,620,-2000,1470,-600,250,-330,0,-1760,-1210,140,-960,1030,1190,-1190
match_3,1,880,,,-1290,-1000,1250,-1260,-3920,-290,,,2220,-1270,,,560,1830,660,-2020,1510,-630,250,-360,30,-1760,-1200,130,-950,1020,1250,-1210
match_3,1,890,,,-1290,-1010,1300,-1300,-3920,-290,,,2210,-1270,,,580,1820,700,-2050,1550,-660,260,-380,60,-1770,-1190,120,-940,1000,1300,-1240
match_3,1,900,,,-1280,-1020,1350,-1340,-3920,-300,,,2190,-1270,,,590,1810,750,-2070,1590,-690,270,-400,90,-1770,-1180,100,-930,990,1360,-1260
match_3,1,910,,,-1280,-1030,1410,-1380,-3920,-300,,,2180,-1270,,,610,1810,790,-2100,1630,-710,270,-430,130,-1780,-1170,90,-920,980,1410,-1290
match_3,1,920,,,-1270,-1040,1470,-1410,-3920,-310,,,2170,-1270,,,640,1800,830,-2120,1680,-740,280,-450,160,-1790,-1150,80,-910,970,1470,-1310
match_3,1,930,,,-1260,-1060,1530,-1450,-3920,-310,,,2160,-1270,,,660,1790,870,-2150,1720,-770,300,-470,190,-1800,-1140,70,-890,970,1520,-1340
match_3,1,940,,,-1250,-1070,1590,-1480,-3910,-310,,,2150,-1270,,,690,1780,920,-2170,1760,-790,310,-490,230,-1800,-1130,60,-880,960,1580,-1360
match_3,1,950,,,-1250,-1080,1650,-1510,-3910,-320,,,2160,-1260,,,730,1770,960,-2200,1800,-820,330,-510,260,-1810,-1120,60,-860,960,1640,-1390
match_3,1,960,,,-1240,-1090,1710,-1530,-3900,-320,,,2170,-1250,,,760,1760,1000,-2220,1840,-850,350,-530,300,-1820,-1110,50,-840,950,1690,-1410
match_3,1,970,,,-1220,-1100,1750,-1550,-3900,-320,,,2190,-1240,,,810,1750,1050,-2250,1880,-870,370,-540,340,-1820,-1090,40,-820,950,1750,-1430
match_3,1,980,,,-1210,-1110,1800,-1570,-3890,-330,,,2220,-1230,,,850,1740,1090,-2270,1920,-900,390,-560,370,-1830,-1080,40,-800,950,1800,-1460
match_3,1,990,,,-1200,-1120,1850,-1580,-3880,-330,,,2260,-1220,,,910,1730,1130,-2300,1960,-930,420,-570,410,-1830,-1070,30,-770,950,1860,-1480
match_3,1,1000,,,-1190,-1120,1900,-1590,-3870,-330,,,2310,-1200,,,960,1710,1180,-2320,2010,-950,450,-590,450,-1840,-1050,30,-750,960,1910,-1510
match_3,1,1010,,,-1170,-1130,1950,-1600,-3860,-340,,,2360,-1180,,,1030,1690,1240,-2340,2050,-980,480,-600,500,-1840,-1040,30,-720,960,1970,-1530
match_3,1,1020,,,-1160,-1140,2020,-1610,-3850,-340,,,2410,-1160,,,1090,1670,1300,-2350,2090,-1000,510,-610,540,-1840,-1020,20,-690,970,2020,-1560
match_3,1,1030,,,-1140,-1140,2080,-1610,-3840,-340,,,2460,-1140,,,1160,1650,1370,-2370,2130,-1010,540,-620,580,-1840,-1010,20,-660,980,2080,-1580
match_3,1,1040,,,-1130,-1150,2140,-1610,-3830,-340,,,2500,-1120,,,1220,1630,1440,-2380,2180,-1020,580,-630,620,-1830,-990,20,-630,990,2140,-1610
match_3,1,1050,,,-1110,-1150,2200,-1610,-3820,-350,,,2550,-1100,,,1280,1610,1530,-2370,2220,-1010,610,-630,670,-1830,-980,20,-600,990,2200,-1600
match_3,1,1060,,,-1100,-1160,2260,-1600,-3810,-350,,,2600,-1090,,,1340,1590,1600,-2370,2270,-1000,650,-640,700,-1820,-960,20,-570,1010,2260,-1590
match_3,1,1070,,,-1080,-1160,2320,-1590,-3800,-350,,,2650,-1070,,,1390,1570,1680,-2360,2320,-980,680,-640,740,-1820,-950,20,-540,1020,2320,-1580
match_3,1,1080,,,-1060,-1160,2380,-1580,-3790,-350,,,2700,-1050,,,1450,1550,1750,-2340,2370,-960,720,-640,790,-1810,-930,30,-500,1030,2380,-1570
match_3,1,1090,,,-1050,-1160,2440,-1560,-3780,-350,,,2740,-1030,,,1510,1530,1810,-2320,2420,-930,750,-640,830,-1800,-920,30,-470,1040,2440,-1560
match_3,1,1100,,,-1030,-1160,2500,-1540,-3760,-350,,,2790,-1010,,,1560,1510,1880,-2290,2470,-900,790,-640,870,-1790,-900,30,-440,1060,2490,-1520
match_3,1,1110,,,-1010,-1160,2560,-1510,-3750,-350,,,2840,-990,,,1620,1490,1940,-2260,2520,-880,820,-630,920,-1770,-890,30,-400,1070,2540,-1480
match_3,1,1120,,,-1000,-1160,2610,-1490,-3740,-350,,,2890,-980,,,1690,1470,2000,-2220,2560,-850,850,-630,970,-1760,-870,40,-370,1090,2590,-1450
match_3,1,1130,,,-980,-1150,2670,-1460,-3730,-350,,,2930,-960,,,1760,1440,2060,-2190,2610,-830,890,-630,1010,-1740,-860,40,-330,1100,2640,-1410
match_3,1,1140,,,-960,-1150,2720,-1420,-3720,-350,,,2970,-950,,,1830,1420,2120,-2150,2660,-800,920,-620,1050,-1730,-850,50,-300,1120,2690,-1370
match_3,1,1150,,,-950,-1140,2780,-1390,-3700,-350,,,3010,-940,,,1900,1400,2170,-2120,2710,-770,950,-610,1090,-1710,-830,50,-260,1140,2740,-1340
match_3,1,1160,,,-930,-1140,2830,-1350,-3690,-340,,,3040,-940,,,1970,1370,2230,-2090,2750,-750,990,-610,1130,-1690,-820,50,-230,1150,2800,-1300
match_3,1,1170,,,-910,-1130,2890,-1300,-3680,-340,,,3080,-930,,,2040,1350,2290,-2050,2780,-730,1020,-600,1170,-1680,-800,60,-200,1170,2850,-1260
match_3,1,1180,,,-890,-1120,2940,-1260,-3670,-340,,,3100,-930,,,2100,1330,2350,-2020,2810,-710,1050,-590,1200,-1660,-790,60,-160,1190,2900,-1230
match_3,1,1190,,,-880,-1110,2990,-1210,-3660,-340,,,3130,-940,,,2170,1310,2420,-1980,2840,-680,1080,-580,1240,-1650,-780,60,-130,1200,2950,-1190
match_3,1,1200,,,-860,-1100,3040,-1170,-3650,-330,,,3150,-940,,,2240,1290,2480,-1940,2860,-660,1110,-580,1280,-1630,-760,70,-100,1220,3000,-1150
match_3,1,1210,,,-850,-1090,3080,-1130,-3640,-330,,,3180,-950,,,2310,1280,2550,-1900,2880,-650,1140,-570,1310,-1610,-750,70,-60,1230,3050,-1120
match_3,1,1220,,,-830,-1080,3120,-1090,-3630,-330,,,3200,-950,,,2380,1260,2620,-1860,2900,-630,1170,-560,1350,-1600,-740,70,-30,1250,3100,-1080
match_3,1,1230,,,-810,-1070,3160,-1050,-3620,-320,,,3230,-960,,,2450,1250,2690,-1810,2920,-610,1200,-550,1380,-1580,-720,80,0,1260,3160,-1050
match_3,1,1240,,,-800,-1060,3200,-1010,-3610,-320,,,3250,-960,,,2520,1230,2750,-1770,2930,-590,1230,-540,1410,-1570,-710,80,30,1280,3410,-920
match_3,1,1250,,,-780,-1050,3230,-980,-3600,-320,,,3280,-970,,,2600,1220,2820,-1730,2950,-570,1260,-530,1450,-1550,-700,80,60,1290,3670,-800
match_3,1,1260,,,-760,-1040,3270,-940,-3590,-310,,,3300,-970,,,2670,1210,2880,-1680,2970,-550,1290,-530,1480,-1540,-680,90,90,1300,3930,-670
match_3,1,1270,,,-750,-1030,3300,-910,-3580,-310,,,3330,-980,,,2750,1200,2940,-1640,2990,-530,1310,-520,1510,-1520,-670,90,120,1320,4180,-550
match_3,1,1280,,,-730,-1020,3330,-870,-3570,-310,,,3350,-980,,,2820,1190,2990,-1600,3010,-520,1340,-510,1550,-1510,-660,90,150,1330,4440,-420
match_3,1,1290,,,-720,-1010,3360,-840,-3560,-300,,,3380,-990,,,2890,1190,3040,-1540,3020,-500,1360,-500,1580,-1500,-650,100,170,1340,4700,-300
match_3,1,1300,,,-700,-1000,3380,-820,-3560,-300,,,3400,-990,,,2960,1180,3100,-1490,3040,-480,1390,-490,1610,-1490,-630,100,200,1350,4630,-360
match_3,1,1310,,,-690,-990,3400,-800,-3550,-290,,,3430,-1000,,,3010,1170,3150,-1420,3060,-460,1410,-480,1640,-1470,-620,100,230,1360,4570,-420
match_3,1,1320,,,-670,-980,3400,-790,-3540,-290,,,3450,-1000,,,3060,1170,3200,-1350,3080,-440,1430,-470,1680,-1460,-610,100,250,1370,4500,-490
match_3,1,1330,,,-650,-970,3400,-790,-3530,-290,,,3480,-1010,,,3110,1160,3240,-1280,3090,-420,1450,-470,1710,-1460,-600,110,270,1380,4440,-550
match_3,1,1340,,,-640,-960,3400,-800,-3530,-280,,,3510,-1020,,,3160,1160,3280,-1220,3110,-400,1470,-460,1740,-1450,-580,110,300,1380,4370,-610
match_3,1,1350,,,-620,-960,3410,-780,-3520,-280,,,3550,-1040,,,3210,1150,3320,-1160,3130,-390,1490,-450,1770,-1440,-570,110,320,1390,4310,-680
match_3,1,1360,,,-610,-950,3410,-770,-3510,-270,,,3580,-1050,,,3270,1140,3360,-1110,3150,-370,1500,-440,1810,-1440,-560,110,340,1400,4240,-740
match_3,1,1370,,,-590,-940,3410,-770,-3500,-270,,,3620,-1070,,,3330,1130,3400,-1070,3170,-350,1520,-430,1840,-1440,-540,110,360,1400,4180,-800
match_3,1,1380,,,-580,-930,3410,-770,-3500,-260,,,3650,-1080,,,3380,1120,3430,-1040,3200,-340,1540,-420,1880,-1440,-530,110,380,1410,4110,-870
match_3,1,1390,,,-560,-920,3410,-760,-3490,-260,,,3700,-1100,,,3440,1110,3460,-1010,3230,-330,1550,-420,1910,-1450,-520,120,400,1410,4050,-930
match_3,1,1400,,,-540,-920,3420,-750,-3480,-250,,,3740,-1110,,,3490,1100,3490,-980,3270,-320,1570,-410,1950,-1450,-500,120,420,1410,3990,-1000
match_3,1,1410,,,-530,-910,3430,-740,-3470,-250,,,3780,-1120,,,3540,1090,3520,-950,3320,-320,1580,-400,1980,-1460,-490,120,430,1410,4060,-990
match_3,1,1420,,,-510,-900,3440,-730,-3460,-240,,,3830,-1120,,,3590,1080,3550,-920,3370,-320,1590,-400,2010,-1470,-480,120,450,1420,4140,-980
match_3,1,1430,,,-500,-900,3450,-720,-3460,-240,,,3880,-1120,,,3640,1060,3580,-890,3420,-320,1610,-390,2050,-1480,-460,120,470,1420,4220,-970
match_3,1,1440,,,-480,-890,3470,-690,-3450,-240,,,3930,-1110,,,3700,1050,3610,-870,3480,-320,1620,-380,2080,-1500,-450,120,480,1420,4300,-960
match_3,1,1450,,,-460,-880,3500,-670,-3440,-230,,,3980,-1110,,,3750,1030,3640,-840,3530,-320,1630,-380,2120,-1510,-440,120,500,1420,4380,-950
match_3,1,1460,,,-450,-880,3520,-640,-3430,-230,,,4030,-1100,,,3810,1020,3670,-810,3590,-330,1640,-370,2150,-1530,-420,120,510,1420,4460,-940
match_3,1,1470,,,-430,-870,3550,-610,-3420,-230,,,4090,-1090,,,3860,1000,3700,-780,3640,-330,1650,-370,2180,-1550,-410,120,530,1420,4540,-930
match_3,1,1480,,,-420,-860,3580,-580,-3410,-220,,,4140,-1080,,,3910,980,3730,-750,3700,-330,1660,-360,2210,-1570,-400,110,540,1420,4620,-920
match_3,1,1490,,,-400,-850,3600,-550,-3400,-220,,,4190,-1070,,,3950,960,3760,-730,3760,-330,1680,-360,2250,-1590,-380,110,550,1410,4690,-910
match_3,1,1500,,,-380,-850,3650,-530,-3390,-220,,,4250,-1060,,,3990,950,3790,-700,3810,-340,1690,-350,2280,-1610,-370,110,560,1410,4770,-900
match_3,1,1510,,,-370,-840,3670,-500,-3380,-210,,,4300,-1050,,,4030,930,3810,-680,3870,-340,1700,-350,2310,-1630,-360,110,570,1410,4850,-890
match_3,1,1520,,,-350,-830,3680,-470,-3370,-210,,,4350,-1050,,,4070,910,3840,-660,3920,-340,1710,-340,2330,-1650,-340,110,590,1410,4930,-880
match_3,1,1530,,,-330,-820,3700,-450,-3360,-210,,,4400,-1040,,,4110,890,3860,-640,3980,-340,1720,-340,2360,-1670,-330,110,600,1410,5010,-870
